NSX, Description, New Price, Discount percent, Old Price, 
Cocoon, Nước Tẩy Trang Cocoon Hoa Hồng Cấp Ẩm Da 140ml, 139.000 ₫, 10%, 155.000 ₫, 
Vaseline, Son Dưỡng Môi Vaseline Chiết Xuất Bơ Cacao 4.8g, 64.000 ₫, 9%, 70.000 ₫, 
Cathy Doll, Chì Kẻ Mày Cathy Doll Siêu Mảnh 02 Nâu Đậm 0.05g, 79.000 ₫, 20%, 99.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Lipstician, Serum Dưỡng Môi Lipstician Dưỡng Môi Căng Mọng 9g, 318.000 ₫, 20%, 399.000 ₫, 
3CE, Son Kem Lì 3CE Mịn Nhẹ Immanence - Đỏ Trầm 4g, 272.000 ₫, 20%, 340.000 ₫, 
Freeplus, Phấn Phủ Freeplus Che Khuyết Điểm Dịu Nhẹ Cho Da 8g, 398.000 ₫, 30%, 572.000 ₫, 
Suri, Chì Kẻ Mày Xé Suri 102 Brown Màu Nâu E271, 26.000 ₫, 19%, 32.000 ₫, 
Maybelline, Kem Che Khuyết Điểm Maybelline Mịn Lì 20 Sand 6.8ml, 119.000 ₫, 25%, 158.000 ₫, 
KAI, Set 3 Dạo Cạo Lông Mày KAI Lưỡi Đơn Thân Nhựa CBM-3P, 37.000 ₫, 24%, 49.000 ₫, 
Klairs, Kem Nền Klairs Dành Cho Da Mụn, 273.000 ₫, 29%, 385.000 ₫, 
Browit, Kẻ Viền Mắt Trong Browit Dạng Sáp Màu Nâu Deep Brown 0.1g, 93.000 ₫, 22%, 119.000 ₫, 
Maybelline, Phấn Phủ Maybelline Mịn Lì Kiềm Dầu 220 Natural Beige 8.5g, 158.000 ₫, 16%, 188.000 ₫, 
Ceiba, Combo 3 Bông Tẩy Trang Ceiba 100% Chất Liệu Cotton 140 Miếng, 82.000 ₫, 39%, 135.000 ₫, 
Black Rouge, Son Tint Black Rouge DL13 Gothic Jujube - Đỏ Gạch 4.1g, 185.000 ₫, 42%, 318.000 ₫, 
Ceiba, Combo 2 Bông Tẩy Trang Ceiba 100% Chất Liệu Cotton 140 Miếng, 56.000 ₫, 38%, 90.000 ₫, 
Maybelline, Kem Nền Maybelline 30H Lâu Trôi Che Phủ Cao #120 30ml, 239.000 ₫, 20%, 298.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A33 Sunset Crown - Đỏ Cam 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Glamrr Q, Siêu Phấn Nước Glamrr Q Căng Bóng 02 Màu Tự Nhiên 15g, 354.000 ₫, 46%, 650.000 ₫, 
The SAEM, Kem Che Khuyết Điểm The Saem Màu 1.75 Middle Beige 6.5g, 95.000 ₫, 52%, 200.000 ₫, 
VACOSI, Dao Cạo Chân Mày Vacosi DC06 (2 Cây), 44.000 ₫, 17%, 53.000 ₫, 
Kissme, Mascara Kissme Nâng Cong Và Dày Mi Màu Đen 6g, 228.000 ₫, 15%, 268.000 ₫, 
Silkygirl, Phấn Phủ Silkygirl Khoáng Kiềm Dầu Dạng Nén Không Màu 7g, 124.000 ₫, 30%, 178.000 ₫, 
Maybelline, Mascara Maybelline Làm Dày Mi & Ngăn Rụng Mi Màu Đen 9.2ml, 145.000 ₫, 27%, 198.000 ₫, 
B.O.M, Kem Nền B.O.M Mỏng Nhẹ Tự Nhiên Lâu Trôi 40ml, 323.000 ₫, 7%, 348.000 ₫, 
Black Rouge, Son Tint Black Rouge DL06 Woody Layer Đỏ Nâu Pha Cam 4.1g, 185.000 ₫, 42%, 318.000 ₫, 
Maybelline, Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 20 Hopeful 4.5g, 112.000 ₫, 24%, 148.000 ₫, 
Silkygirl, Phấn Phủ Khoáng Silkygirl No-Sebum Mineral Powder 5g, 110.000 ₫, 30%, 158.000 ₫, 
australis, Che Khuyết Điểm Australis Dạng Kem 4 Trong 1 7.5g, 247.000 ₫, 20%, 308.000 ₫, 
Glamrr Q, Son Dưỡng Có Màu Glamrr Q Thuần Chay 05 Đỏ Vang 4.5g, 178.000 ₫, 41%, 300.000 ₫, 
The Lab, Phấn Nước The Lab Dưỡng Ẩm Màu 01 Ivory - Sáng Tự Nhiên 12g, 519.000 ₫, 25%, 693.000 ₫, 
L'Oreal, Son Môi L'Oreal Mịn Lì 275 La Terra Attitude - Cam Cháy 1.7g, 263.000 ₫, 20%, 329.000 ₫, 
Maybelline, Mascara Maybelline Uốn Mi, 171.000 ₫, 25%, 228.000 ₫, 
3CE, Son Kem Lì 3CE Mịn Nhẹ Needful - Đỏ Gạch 4g, 272.000 ₫, 20%, 340.000 ₫, 
Silkygirl, Kẻ Mắt Nước Silkygirl Không Lem, 183.000 ₫, 8%, 198.000 ₫, 
innisfree, Chì Kẻ Chân Mày innisfree Màu 4 Ash Brown (Mới) 0.3g, 81.000 ₫, 26%, 109.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Hộp 80 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
Maybelline, Bút Cushion Che Khuyết Điểm Maybelline 120 Light 6ml, 169.000 ₫, 19%, 208.000 ₫, 
australis, Phấn Phủ Australis Dạng Bột Mỏng Mịn, 264.000 ₫, 20%, 330.000 ₫, 
MAYAN, Giấy Thấm Dầu Mayan Than Hoạt Tính (100 Tờ/Gói), 24.000 ₫, 25%, 32.000 ₫, 
Lilybyred, Má Hồng Lilybyred Dạng Kem 02 Innocent Pink - Hồng Baby 3.5g, 158.000 ₫, 30%, 225.000 ₫, 
Too cool for school, Phấn Má Hồng Too Cool For School 02 Màu Hồng Đậm 9g, 273.000 ₫, 20%, 340.000 ₫, 
3CE, Son Lì 3CE Mịn Môi Hipamine - Cam Gạch 4g, 328.000 ₫, 18%, 400.000 ₫, 
LEMONADE, Bảng Phấn Mắt Lemonade Aesthetic Eyeshadow Palette 20.8g, 319.000 ₫, 20%, 399.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Maybelline, Son Bóng Maybelline 115 Peppy – Nâu Đào 4.2ml, 229.000 ₫, 23%, 298.000 ₫, 
Maybelline, Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #130 30ml, 201.000 ₫, 25%, 268.000 ₫, 
australis, Mascara Australis Trong Suốt Dài Mi & Định Hình Chân Mày 8ml, 184.000 ₫, 20%, 230.000 ₫, 
Bioré, Sữa Chống Nắng Bioré Trang Điểm SPF 50+/PA++++ 30ml, 78.000 ₫, 24%, 102.000 ₫, 
innisfree, Son Lì innisfree Siêu Nhẹ Môi 2 Mood Orange - Cam Đất 3.5g, 270.000 ₫, 25%, 360.000 ₫, 
Maybelline, Phấn Phủ Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng 6g #118, 149.000 ₫, 16%, 178.000 ₫, 
3CE, Son Kem Lì 3CE Mịn Như Nhung Simply Speaking - Đỏ Cam 4g, 272.000 ₫, 20%, 340.000 ₫, 
Maybelline, Bút Kẻ Mắt Nước Maybelline Lâu Trôi 36H 1g, 129.000 ₫, 23%, 168.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A04 Rasberry Syrup Đỏ Cherry 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
B.O.M, Phấn Nước B.O.M Che Khuyết Điểm #23N Tông Tự Nhiên 15g, 502.000 ₫, 20%, 629.000 ₫, 
Acnes, Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ, 26.000 ₫, 32%, 38.000 ₫, 
Gilaa, Siêu Phấn Nước Gilaa Căng Bóng 02 Natural Beige 15g, 394.000 ₫, 39%, 650.000 ₫, 
B.O.M, Son Lì B.O.M #803 My Orange - Đỏ Cam 3.5g, 248.000 ₫, 20%, 310.000 ₫, 
Glamrr Q, Son Dưỡng Có Màu Glamrr Q Thuần Chay 01 Đỏ Gạch 4.5g, 178.000 ₫, 41%, 300.000 ₫, 
VACOSI, Cọ Phủ & Má Hồng Vacosi Đầu Tròn M27, 98.000 ₫, 16%, 117.000 ₫, 
innisfree, Son Lì innisfree Siêu Nhẹ Môi 8 Amber Brick - Đỏ Gạch 3.5g, 270.000 ₫, 25%, 360.000 ₫, 
Silkygirl, Bảng Phấn Mắt & Mặt Silkygirl 02 Juicy Peach 12.6g, 178.000 ₫, 40%, 298.000 ₫, 
Silkygirl, Phấn Má Hồng Silkygirl 02 Hồng Đào Ngọt Ngào, 167.000 ₫, 1%, 168.000 ₫, 
VACOSI, Keo Dán Mi Vacosi Eyelash 3d Primer 8ml, 59.000 ₫, 13%, 68.000 ₫, 
Tippys, Combo 4 Bông Tẩy Trang Tippys Classic 120 Miếng, 104.000 ₫, 35%, 160.000 ₫, 
Black Rouge, Son Tint Black Rouge DL04 Chili Layer - Đỏ Thuần 4.1g, 185.000 ₫, 42%, 318.000 ₫, 
LIME, Phấn Nước Lime Dưỡng Ẩm No.10 Rose Beige Da Trắng Sáng 20g, 275.000 ₫, 35%, 420.000 ₫, 
LIME, Phấn Nước Lime Kiềm Dầu No.10 Pink Vanilla Da Trắng Sáng 20g, 275.000 ₫, 35%, 420.000 ₫, 
LIME, Phấn Nước Lime Kiềm Dầu No.20 Pink Beige Da Trung Bình 20g, 275.000 ₫, 35%, 420.000 ₫, 
Naris Cosmetics, Son Dưỡng Naris Ngừa Nhăn Và Khô Môi Dạng Hũ 10g, 274.000 ₫, 18%, 335.000 ₫, 
australis, Xịt Khoá Makeup Australis Dạng Lì Lâu Trôi 110ml (Mới), 256.000 ₫, 20%, 320.000 ₫, 
australis, Kem Lót Australis Cho Da Mụn 30ml, 256.000 ₫, 20%, 320.000 ₫, 
Yusachi, Bông Tẩy Trang Yusachi Suzuran 100% Cotton 200 Miếng, 45.000 ₫, 43%, 79.000 ₫, 
Espoir, Son Tint Espoir Bóng Lì 6 Nutty - Màu Nâu Đỏ Đất 8.5g, 251.000 ₫, 32%, 368.000 ₫, 
L'Oreal, Mascara L'Oreal Không Trôi, 213.000 ₫, 18%, 259.000 ₫, 
REBIRTH, Son Dưỡng Môi Rebirth Nhau Thai Cừu Ngừa Khô Nứt Nẻ 3.7g, 112.000 ₫, 15%, 132.000 ₫, 
Curél, Son Dưỡng Môi Curél Cấp Ẩm Chuyên Sâu Không Màu 4.2g, 229.000 ₫, 20%, 288.000 ₫, 
Maybelline, Son Kem Maybelline Mịn Lì Như Nhung CM09 Mứt Cà Chua 6.4ml, 179.000 ₫, 21%, 228.000 ₫, 
innisfree, Chì Kẻ Chân Mày innisfree Màu 5 Expresso Brown 0.3g, 92.000 ₫, 7%, 99.000 ₫, 
LipIce, Son Dưỡng LipIce Matcha Hương Trà Xanh, 72.000 ₫, 13%, 82.500 ₫, 
B.O.M, Son Lì B.O.M #808 My Warm Red - Đỏ Đất 3.5g, 247.000 ₫, 20%, 310.000 ₫, 
Naris Cosmetics, Son Thỏi Naris Cosmetics Mịn Môi 103 - Hồng Cam 3g, 445.000 ₫, 10%, 495.000 ₫, 
B.O.M, Kẻ Mắt Nước B.O.M Lâu Trôi Màu Nâu 02 Wonder Brown 0.5g, 238.000 ₫, 20%, 298.000 ₫, 
LEMONADE, Phấn Nước Đơn Lemonade A02 Natural (Không Face Filler) 15g, 265.000 ₫, 20%, 333.000 ₫, 
Gilaa, Siêu Phấn Nước Gilaa Che Phủ 01 Light Beige 15g, 395.000 ₫, 39%, 650.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Maybelline, Son Lì Maybelline Mịn Môi Siêu Nhẹ 1299 Đỏ Cam Đất 1.7g, 179.000 ₫, 21%, 228.000 ₫, 
Lilybyred, Son Tint Lilybyred Siêu Lì 12 Black Rose Apple - Đỏ Gạch Trầm 4g, 171.000 ₫, 30%, 243.000 ₫, 
Naris Cosmetics, Son Dưỡng Ẩm Naris Ngừa Nhăn Môi Dạng Thỏi 3g, 395.000 ₫, not available, not available, 
Maybelline, Kem Che Khuyết Điểm Maybelline Mịn Lì 05 Ivory 6.8ml, 135.000 ₫, 15%, 158.000 ₫, 
VACOSI, Bông Cushion Vacosi BP22 (1 Cái), 18.000 ₫, 18%, 22.000 ₫, 
B.O.M, Son Lì B.O.M #802 My Cherry Red - Đỏ Cherry 3.5g, 247.000 ₫, 20%, 310.000 ₫, 
MAYAN, Giấy Thấm Dầu Mayan Oil Control Paper (200 Tờ/Gói), 28.000 ₫, 12%, 32.000 ₫, 
Pure Paw Paw, Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dưa Hấu 25g, 85.000 ₫, 23%, 110.000 ₫, 
3CE, Son Lì 3CE Mịn Môi Cherry Fluff - Hồng San Hô 4g, 337.000 ₫, 16%, 400.000 ₫, 
Maybelline, Bút Cushion Che Khuyết Điểm Maybelline 130 Medium 6ml, 169.000 ₫, 19%, 208.000 ₫, 
3CE, Son Lì 3CE Mịn Môi Paintingcot - Hồng Đất 4g, 337.000 ₫, 16%, 400.000 ₫, 
VACOSI, Bấm Mi Vacosi Pro Classic (Màu Vàng), 117.000 ₫, 19%, 145.000 ₫, 
LEMONADE, Phấn Nước Lemonade Siêu Kiềm Dầu Màu 03 Medium 15g, 279.000 ₫, 20%, 349.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A05 Marmalade - Đỏ Mứt Cam 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
innisfree, Chì Kẻ Chân Mày innisfree Màu 4 Ash Brown 0.3g, 92.000 ₫, 7%, 99.000 ₫, 
AGE 20's, Phấn Nền Lạnh AGE 20's Kim Cương Hồng No.21 12.5g + Tặng Máy Bấm Mi Nhiệt, 385.000 ₫, 36%, 600.000 ₫, 
Browit, Kẻ Viền Mắt Trong Browit Dạng Sáp Màu Đen Midnight Black 0.1g, 93.000 ₫, 22%, 119.000 ₫, 
Silcot, Bông Đắp Dưỡng Silcot Miếng Đôi Hộp 40 Miếng, 39.000 ₫, 29%, 55.000 ₫, 
LipIce, Son Dưỡng LipIce Hương Trà Dâu, 64.000 ₫, 22%, 82.500 ₫, 
Maybelline, Phấn Phủ Maybelline Mịn Lì Kiềm Dầu 130 Buff Beige 8.5g, 149.000 ₫, 21%, 188.000 ₫, 
La Roche-Posay, Son Dưỡng La Roche-Posay Phục Hồi Độ Ẩm, 254.000 ₫, 18%, 310.000 ₫, 
Gilaa, Siêu Phấn Nước Gilaa Che Phủ 02 Natural Beige 15g, 395.000 ₫, 39%, 650.000 ₫, 
Lilybyred, Má Hồng Lilybyred Dạng Kem 03 Mood Rose - Cánh Hồng Khô 3.5g, 148.000 ₫, 34%, 225.000 ₫, 
Nivea, Son Dưỡng Môi Nivea Hương Dâu 4.8g, 57.000 ₫, 26%, 77.000 ₫, 
Glamrr Q, Siêu Phấn Nước Glamrr Q Căng Bóng 01 Màu Sáng 15g, 354.000 ₫, 46%, 650.000 ₫, 
australis, Kem Lót Australis Dưỡng Ẩm Ngừa Lão Hóa 40ml, 220.000 ₫, 20%, 275.000 ₫, 
Silkygirl, Phấn Nước Silkygirl Tông Tự Nhiên 02 Natural Medium 15g, 262.000 ₫, 20%, 328.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A11 Tanned Camellia Hồng Cháy 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Mira, Bấm Mi Mira B616, 49.000 ₫, 25%, 65.000 ₫, 
Silkygirl, Bút Tạo Khối Silkygirl 2 Đầu 02 Natural Medium 8g, 164.000 ₫, 25%, 218.000 ₫, 
VACOSI, Bông Giọt Nước Vạt Xéo Vacosi Pro PH04 (Hộp 1 Cái), 56.000 ₫, 15%, 66.000 ₫, 
Pure Paw Paw, Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dâu 25g, 85.000 ₫, 23%, 110.000 ₫, 
Too cool for school, Phấn Má Hồng Too Cool For School 03 Màu Hồng Nhạt 9g, 279.000 ₫, 18%, 340.000 ₫, 
VACOSI, Bấm Mi Vacosi Classic Lò Xo, 44.000 ₫, 15%, 52.000 ₫, 
australis, Kem Nền Australis Lâu Trôi Kháng Nước 16 Giờ #Ivory 23ml, 238.000 ₫, 20%, 298.000 ₫, 
Kissme, Bút Kẻ Mắt Nước Kissme Siêu Mượt Không Trôi Màu Nâu Đen 0.4ml, 182.000 ₫, 17%, 219.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A31 Dry Daisy - Đỏ Nâu Trầm 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Maybelline, Phấn Nước Maybelline Mịn Nhẹ Kiềm Dầu 120 Classic Ivory 14g, 399.000 ₫, 20%, 498.000 ₫, 
Lipstician, Serum Dưỡng Môi Lipstician Phục Hồi Môi Khô Nứt 9g, 318.000 ₫, 20%, 399.000 ₫, 
Silkygirl, Phấn Nước Silkygirl Tông Sáng 01 Natural Light 15g, 262.000 ₫, 20%, 328.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Baby Bright, Bảng Phấn Mắt Baby Bright Bright Pink Tông Hồng 0.7g, 109.000 ₫, 22%, 139.000 ₫, 
3CE, Son Thỏi 3CE Mịn Lì Salty Cinnamon - Màu Nude Cam Quế 4g, 352.000 ₫, 20%, 440.000 ₫, 
Glamrr Q, Son Dưỡng Có Màu Glamrr Q Thuần Chay 03 Hồng Baby 4.5g, 170.000 ₫, 43%, 300.000 ₫, 
Black Rouge, Son Dưỡng Thuần Chay Có Màu Black Rouge J05 - Đỏ Hồng 3.3g, 165.000 ₫, 31%, 238.000 ₫, 
MENARD, Son Môi Menard Giàu Dưỡng A 130 - Sắc Hồng Mẫu Đơn 3.2g, 532.000 ₫, 15%, 625.000 ₫, 
LipIce, Son Dưỡng LipIce Hương Trà Sữa, 64.000 ₫, 22%, 82.500 ₫, 
SVR, Sáp Dưỡng Môi SVR Cho Môi Khô, 149.000 ₫, 10%, 165.000 ₫, 
Aura Beauty, Bông Tẩy Trang Aura Beauty 150 Miếng, 28.000 ₫, 35%, 43.000 ₫, 
3CE, Son Thỏi 3CE Vỏ Trong Suốt Eternal Warm - Gạch Caramel 3.5g, 304.000 ₫, 20%, 380.000 ₫, 
Bioré, Khăn Tẩy Trang Dưỡng Ẩm Bioré 10 Miếng (Hồng), 23.000 ₫, 21%, 29.000 ₫, 
Maybelline, Kem Nền Maybelline 30H Lâu Trôi Che Phủ Cao #128 30ml, 239.000 ₫, 20%, 298.000 ₫, 
innisfree, Son Dưỡng innisfree Không Màu Chiết Xuất Mật Ong 3.5g, 159.000 ₫, 1%, 160.000 ₫, 
Black Rouge, Son Kem Black Rouge MV01 Peach Pudding - Cam Đào Nude 4g, 188.000 ₫, 41%, 318.000 ₫, 
Mentholatum Medi Lip, Son Dưỡng Mentholatum Chuyên Biệt Cho Môi Khô, 49.000 ₫, 24%, 64.500 ₫, 
Black Rouge, Son Dưỡng Thuần Chay Có Màu Black Rouge J06 - Đỏ Nâu 3.3g, 165.000 ₫, 31%, 238.000 ₫, 
Naris Cosmetics, Son Thỏi Naris Cosmetics Mịn Môi 105 - Cam Ánh Đỏ 3g, 495.000 ₫, not available, not available, 
Silkygirl, Bút Kẻ Mắt Nước Silkygirl Lâu Trôi 0.5g, 161.000 ₫, 1%, 162.000 ₫, 
Silkygirl, Bút Tạo Khối Silkygirl 2 Đầu 01 Natural Light 8g, 154.000 ₫, 29%, 218.000 ₫, 
Acnes, Phim Thấm Dầu Acnes Oil Remover Film 50 Tờ, 54.000 ₫, 16%, 64.000 ₫, 
Lilybyred, Son Tint Lilybyred Siêu Lì 11 Gentle Coconut - Nâu Cam Sữa 4g, 145.000 ₫, 40%, 243.000 ₫, 
Maybelline, Son Lì Maybelline Mịn Môi Siêu Nhẹ 899 Đỏ Gạch 1.7g, 179.000 ₫, 21%, 228.000 ₫, 
Maybelline, Chì Kẻ Mày Maybelline 36H Lâu Trôi 01 Nâu Đậm 0.25g, 142.000 ₫, 24%, 188.000 ₫, 
Baby Bright, Bảng Phấn Mắt Baby Bright Bronze Brown Tông Màu Đất 0.7g, 109.000 ₫, 22%, 139.000 ₫, 
